"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"f_crab[9]",0.301733323490586,0.301733323490586,0.175786176079264,0.461416201292894,0.306711964360239,10509,0.9999,FALSE,NA,"BSS"
"f_crab[10]",0.198057293676618,0.198057293676618,0.0748714249278202,0.361776202953831,0.203146423178402,9471,1,FALSE,NA,"BSS"
"f_lower[1]",0.894059426382044,0.894059426382044,0.77943060215233,0.963942013656075,0.887937332475731,12957,0.9999,FALSE,NA,"BSS"
"f_lower[2]",0.865109289675681,0.865109289675681,0.734455755733705,0.947184293604578,0.858754162741542,12823,1,FALSE,NA,"BSS"
"f_lower[3]",0.802638406395335,0.802638406395335,0.543779965899152,0.94126485235125,0.78650952360164,10923,0.9998,FALSE,NA,"BSS"
"f_lower[4]",0.449261139712964,0.449261139712964,0.213444646986697,0.688381350915131,0.449290465428226,11963,1.0001,FALSE,NA,"BSS"
"f_lower[5]",0.376307793297972,0.376307793297972,0.221493455094337,0.55194516785357,0.378970230866748,12668,0.9999,FALSE,NA,"BSS"
"f_lower[6]",0.263447286605504,0.263447286605504,0.116326623973365,0.449504464904419,0.26832331735031,14003,0.9998,FALSE,NA,"BSS"
"f_lower[7]",0.213756239932433,0.213756239932433,0.0795214695727592,0.417625773545473,0.222458525530548,13829,0.9998,FALSE,NA,"BSS"
"f_lower[8]",0.144003346141512,0.144003346141512,0.0445875506902298,0.30322968974919,0.151255028767954,11795,0.9999,FALSE,NA,"BSS"
"f_lower[9]",0.120436943147666,0.120436943147666,0.0481645276903911,0.237904520315681,0.126428168780944,10864,1,FALSE,NA,"BSS"
"f_lower[10]",0.0320101949640022,0.0320101949640022,0.000574622320664119,0.131008413523619,0.0410776862473536,9981,1.0003,FALSE,NA,"BSS"
"sigma_f_out",0.640339292492792,0.640339292492792,0.29724586187222,1.39080001899042,0.69629916166005,4454,1.0002,FALSE,NA,"BSS"
"cfi_kappa_out",21.9508287968616,21.9508287968616,6.90086643864544,86.4060747263058,28.064643086165,9904,0.9998,FALSE,NA,"BSS"
"combo_c_out[1]",0.022030623873082,0.022030623873082,0.000885417771696367,0.0993561745259159,0.0293317012727412,11907,0.9997,FALSE,NA,"BSS"
"combo_c_out[2]",0.0207645521772691,0.0207645521772691,0.00062204812937259,0.107787678192414,0.0296177751103387,10208,0.9998,FALSE,NA,"BSS"
"combo_c_out[3]",0.0527145675555962,0.0527145675555962,0.00113820556207011,0.314546096052457,0.0802333997001927,8800,0.9998,FALSE,NA,"BSS"
"combo_c_out[4]",0.386621338935065,0.386621338935065,0.137498868267871,0.69625193850339,0.395279682954822,12010,1,FALSE,NA,"BSS"
"combo_c_out[5]",0.386459265725653,0.386459265725653,0.191226749656136,0.613283033684763,0.390601071885504,12398,1,FALSE,NA,"BSS"
"combo_c_out[6]",0.471397190193463,0.471397190193463,0.216262033015106,0.735537145404526,0.473392306839192,14685,0.9998,FALSE,NA,"BSS"
"combo_c_out[7]",0.532179650648426,0.532179650648426,0.239786050104686,0.806725362971614,0.530179268205973,14483,0.9998,FALSE,NA,"BSS"
"combo_c_out[8]",0.647437677879567,0.647437677879567,0.365714041736896,0.880820786804306,0.641394939374317,12081,1.0002,FALSE,NA,"BSS"
"combo_c_out[9]",0.59236701601278,0.59236701601278,0.330362479940065,0.814384084605532,0.587740791346882,11603,0.9999,FALSE,NA,"BSS"
"combo_c_out[10]",0.823742621333959,0.823742621333959,0.455199613000267,0.996797592638732,0.797305732177266,9071,1.0003,FALSE,NA,"BSS"
"sigma_c_out",1.03361013074178,1.03361013074178,0.404701174973922,2.37907943974036,1.13063912553965,4735,1.0006,FALSE,NA,"BSS"
"cfc_kappa_out",12.9994958998565,12.9994958998565,2.71876465644458,67.0126118581674,18.545172901716,9437,1.0002,FALSE,NA,"BSS"
"tau_bar[1]",3.35580229453334,3.35580229453334,2.98254787771417,3.77931366264527,3.36112536351242,10748,0.9999,FALSE,NA,"BSS"
