"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"f_lower[2]",0.86547348692192,0.86547348692192,0.732625457668095,0.947236266046396,0.858564103639317,12666,0.9997,FALSE,NA,"BSS"
"f_lower[3]",0.800587321584885,0.800587321584885,0.554762621963378,0.941284037346282,0.785584209538093,9520,0.9998,FALSE,NA,"BSS"
"f_lower[4]",0.446410648306083,0.446410648306083,0.207604608754341,0.689500940649849,0.447685902931228,10041,0.9997,FALSE,NA,"BSS"
"f_lower[5]",0.374269954656476,0.374269954656476,0.22258884131316,0.551091164969832,0.37842679728212,11562,0.9998,FALSE,NA,"BSS"
"f_lower[6]",0.260181285915153,0.260181285915153,0.117999785900916,0.448417491318866,0.266710226305505,12787,0.9997,FALSE,NA,"BSS"
"f_lower[7]",0.213650653800626,0.213650653800626,0.0815783628780687,0.410879744069406,0.222293800537307,12856,0.9999,FALSE,NA,"BSS"
"f_lower[8]",0.143081589897724,0.143081589897724,0.0445922203198885,0.303017137044983,0.150933818438996,10495,0.9999,FALSE,NA,"BSS"
"f_lower[9]",0.120690483367168,0.120690483367168,0.0484033654157687,0.238977922115517,0.126930519408812,10799,1,FALSE,NA,"BSS"
"f_lower[10]",0.0323163500416741,0.0323163500416741,0.000635933831585799,0.133189948564602,0.0416966811976614,8167,1.0001,FALSE,NA,"BSS"
"sigma_f_out",0.639455034131722,0.639455034131722,0.29982142494702,1.38843350538258,0.694327630274774,3987,0.9999,FALSE,NA,"BSS"
"cfi_kappa_out",22.3355759833887,22.3355759833887,6.81528323390119,84.6983921409066,28.3677554062994,8833,0.9998,FALSE,NA,"BSS"
"combo_c_out[1]",0.0222159243655033,0.0222159243655033,0.0010982316833274,0.0997719130684256,0.0294837241786776,10772,1.0001,FALSE,NA,"BSS"
"combo_c_out[2]",0.0205740526219577,0.0205740526219577,0.000711075174008726,0.105319728275047,0.0292828363468221,9516,1,FALSE,NA,"BSS"
"combo_c_out[3]",0.0537977821615538,0.0537977821615538,0.0013154730041776,0.30490785903732,0.080403996113913,8885,0.9998,FALSE,NA,"BSS"
"combo_c_out[4]",0.390013534584466,0.390013534584466,0.133474660829914,0.704145940571976,0.396208322527477,11017,0.9998,FALSE,NA,"BSS"
"combo_c_out[5]",0.389945767497084,0.389945767497084,0.193680137750813,0.608388564429266,0.391008409331899,11744,0.9999,FALSE,NA,"BSS"
"combo_c_out[6]",0.472204047646188,0.472204047646188,0.216971284472395,0.735296451748118,0.474537809519263,13468,0.9997,FALSE,NA,"BSS"
"combo_c_out[7]",0.533221558996084,0.533221558996084,0.239702184764614,0.80279913447884,0.529302435474926,12757,1,FALSE,NA,"BSS"
"combo_c_out[8]",0.647611895908752,0.647611895908752,0.367785766703589,0.880542829030953,0.642325635732592,9828,0.9997,FALSE,NA,"BSS"
"combo_c_out[9]",0.592434476610647,0.592434476610647,0.32896426916229,0.81290913957424,0.586326656289282,10565,1.0001,FALSE,NA,"BSS"
"combo_c_out[10]",0.822468677658978,0.822468677658978,0.447791380641684,0.9961065898727,0.794968184532699,7826,1.0001,FALSE,NA,"BSS"
"sigma_c_out",1.04751591643789,1.04751591643789,0.390555173025977,2.37849018257604,1.13397910864455,3371,1.0023,FALSE,NA,"BSS"
"cfc_kappa_out",12.8560495073911,12.8560495073911,2.70139187063823,67.4911098699421,18.3654048358191,8370,1,FALSE,NA,"BSS"
"tau_bar[1]",2.98199630376641,2.98199630376641,2.36558378199356,3.76547655355014,3.00282444143847,13797,0.9998,FALSE,NA,"BSS"
