"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"f_crab[6]",0.510670734363994,0.510670734363994,0.325748271423569,0.686700458118888,0.508890951613532,12168,1,FALSE,NA,"BSS"
"f_crab[7]",0.470147972227034,0.470147972227034,0.279172551893227,0.677842848806112,0.472571006971211,13216,1,FALSE,NA,"BSS"
"f_crab[8]",0.419072179326465,0.419072179326465,0.245850835002831,0.61965862242517,0.421999327061389,11578,0.9999,FALSE,NA,"BSS"
"f_crab[9]",0.302022458855984,0.302022458855984,0.17572505677033,0.459471265277593,0.306099670223365,11270,0.9999,FALSE,NA,"BSS"
"f_crab[10]",0.197387417454736,0.197387417454736,0.0750143715849692,0.366360573251084,0.203541255256767,11777,0.9999,FALSE,NA,"BSS"
"f_lower[1]",0.89333067851069,0.89333067851069,0.777104111770749,0.963866684997215,0.887395451745938,10624,1.0004,FALSE,NA,"BSS"
"f_lower[2]",0.865412145235311,0.865412145235311,0.735237135480834,0.947393598863839,0.859208177299436,13856,0.9998,FALSE,NA,"BSS"
"f_lower[3]",0.801041718962743,0.801041718962743,0.547819036034531,0.93944277513184,0.787077095775647,9592,0.9998,FALSE,NA,"BSS"
"f_lower[4]",0.449762870088189,0.449762870088189,0.217299822947048,0.691833892956652,0.449531991814092,11980,0.9999,FALSE,NA,"BSS"
"f_lower[5]",0.376565918872145,0.376565918872145,0.224163209535173,0.550207721544432,0.379682705015175,11576,1,FALSE,NA,"BSS"
"f_lower[6]",0.263949073844506,0.263949073844506,0.121595734510864,0.448746190384253,0.269338944761303,13088,0.9999,FALSE,NA,"BSS"
"f_lower[7]",0.215751406183637,0.215751406183637,0.0801578491243553,0.414429063175735,0.222792108983336,13653,0.9998,FALSE,NA,"BSS"
"f_lower[8]",0.143884703598692,0.143884703598692,0.0449623512863852,0.300788704920048,0.151444504936218,11117,0.9999,FALSE,NA,"BSS"
"f_lower[9]",0.119969702509411,0.119969702509411,0.0490916607961726,0.238514194762555,0.126645885504697,11709,0.9998,FALSE,NA,"BSS"
"f_lower[10]",0.0316701329816004,0.0316701329816004,0.000585038057026175,0.132719446041327,0.040847328152211,9767,0.9999,FALSE,NA,"BSS"
"sigma_f_out",0.644430348754626,0.644430348754626,0.307287528545224,1.38712852821916,0.694298243041321,4421,1.0017,FALSE,NA,"BSS"
"cfi_kappa_out",22.1499788772441,22.1499788772441,7.08394502400801,84.8018620420244,28.1654028267785,9467,0.9999,FALSE,NA,"BSS"
"combo_c_out[1]",0.0221302980220767,0.0221302980220767,0.00113562156899304,0.0971779981024201,0.0291136882755829,11789,1,FALSE,NA,"BSS"
"combo_c_out[2]",0.0207685264697343,0.0207685264697343,0.000827282388678885,0.104967460009839,0.0290182593153982,9879,0.9999,FALSE,NA,"BSS"
"combo_c_out[3]",0.0523219822893165,0.0523219822893165,0.00150226998178202,0.300307668456132,0.0789298560136768,7173,0.9999,FALSE,NA,"BSS"
"combo_c_out[4]",0.386364731165351,0.386364731165351,0.135648158514497,0.695804842844527,0.395237419484586,11559,1.0001,FALSE,NA,"BSS"
"combo_c_out[5]",0.38765488149408,0.38765488149408,0.19020278098886,0.60646315308712,0.389787089908841,11452,1.0001,FALSE,NA,"BSS"
"combo_c_out[6]",0.468396927283414,0.468396927283414,0.221183838902042,0.727957405707455,0.470820069566947,12956,1,FALSE,NA,"BSS"
"combo_c_out[7]",0.530604161716226,0.530604161716226,0.2328225151302,0.803278071728432,0.528962424689332,13837,1.0001,FALSE,NA,"BSS"
"combo_c_out[8]",0.644737462538105,0.644737462538105,0.368561526045184,0.87862704076253,0.641118824117527,11058,1,FALSE,NA,"BSS"
"combo_c_out[9]",0.591228125630621,0.591228125630621,0.327757288408856,0.813132580037254,0.585742351601982,12675,1,FALSE,NA,"BSS"
"combo_c_out[10]",0.824645759316374,0.824645759316374,0.45384652987356,0.996550460080325,0.798183012164305,8854,0.9999,FALSE,NA,"BSS"
"sigma_c_out",1.04701507820837,1.04701507820837,0.407289706869845,2.40873010763383,1.1404905895688,3919,1.0002,FALSE,NA,"BSS"
"cfc_kappa_out",13.0936142830333,13.0936142830333,2.68053151759691,68.9664891637639,18.7890012188045,8960,1.0001,FALSE,NA,"BSS"
"tau_bar[1]",2.96038617522664,2.96038617522664,2.33889659457649,3.72298889465922,2.9766153811881,14938,0.9997,FALSE,NA,"BSS"
