"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"R_G",1.2943111644617,1.2943111644617,0.72806827913863,2.33405113272951,1.3560946078872,14978,1,FALSE,NA,"BSS"
"R_G_boat",3.56005236313645,3.56005236313645,3.25449387776425,3.89689328928415,3.56388978228549,16142,1,FALSE,NA,"BSS"
"B1",0.55092447461136,0.55092447461136,0.337217332743516,0.7691254609116,0.552578234507308,11901,1,FALSE,NA,"BSS"
"B2",0.581750222289317,0.581750222289317,0.0744788274253934,1.13749307003198,0.587429288244139,11418,0.9999,FALSE,NA,"BSS"
"B1_C",-0.13208250778134,-0.13208250778134,-0.503539541504292,0.249611546350172,-0.131703574585157,11195,0.9997,FALSE,NA,"BSS"
"kappa_OSP",NA,3.00697160667676,1.67225007631051,5.33780913274397,3.13143659449071,15730,0.9998,TRUE,"osp_scale_is_tau = 1: the OSP mean uses L, not kappa_OSP; this is the prior","BSS"
"sigma_r_OSP",0.719851049965072,0.719851049965072,0.617658751233452,0.838025412635523,0.722083062720129,13013,1.0002,FALSE,NA,"BSS"
"r_OSP",1.92981072614704,1.92981072614704,1.42392011665197,2.62121594999728,1.95330539352268,12615,1.0001,FALSE,NA,"BSS"
"f_crab[1]",0.920665246985074,0.920665246985074,0.816018547711921,0.979359118389269,0.914843514237661,10686,1,FALSE,NA,"BSS"
"f_crab[2]",0.892189652933018,0.892189652933018,0.768894028655337,0.962000679029592,0.885436006393164,14290,1,FALSE,NA,"BSS"
"f_crab[3]",0.868525952077323,0.868525952077323,0.668444668188224,0.971148797350409,0.85549095044275,11817,1,FALSE,NA,"BSS"
"f_crab[4]",0.750397649182203,0.750397649182203,0.529856604879933,0.913468014652414,0.742286188077578,10716,1.0001,FALSE,NA,"BSS"
"f_crab[5]",0.622076592960576,0.622076592960576,0.449562894877041,0.77602432584912,0.620481061926951,11825,0.9999,FALSE,NA,"BSS"
"f_crab[6]",0.509344441947689,0.509344441947689,0.31970832862094,0.68894526328254,0.507890169648609,12063,0.9999,FALSE,NA,"BSS"
"f_crab[7]",0.47221356643961,0.47221356643961,0.280026066888064,0.674930522544906,0.473069379232948,12469,0.9998,FALSE,NA,"BSS"
"f_crab[8]",0.417549590967585,0.417549590967585,0.246086317587268,0.618936747097129,0.421396763884462,12779,0.9998,FALSE,NA,"BSS"
"f_crab[9]",0.302584445378458,0.302584445378458,0.178489631658063,0.456083792787302,0.305984516982472,10621,1.0002,FALSE,NA,"BSS"
"f_crab[10]",0.196755544078518,0.196755544078518,0.0755393634863599,0.363847516987254,0.203122610465944,9079,1.0001,FALSE,NA,"BSS"
"f_lower[1]",0.894037805776567,0.894037805776567,0.778339540229109,0.964578999838512,0.888304665915859,11213,1,FALSE,NA,"BSS"
"f_lower[2]",0.866307583201615,0.866307583201615,0.735361393749388,0.947491800888348,0.859894958104569,13164,1.0002,FALSE,NA,"BSS"
"f_lower[3]",0.801621174643404,0.801621174643404,0.549802033354557,0.941555259938875,0.786766409682964,10244,1.0005,FALSE,NA,"BSS"
"f_lower[4]",0.450501465883103,0.450501465883103,0.212483360199478,0.689169702623666,0.448923543538708,10961,1,FALSE,NA,"BSS"
"f_lower[5]",0.374176032020617,0.374176032020617,0.221847811532665,0.551012652836299,0.377813225367998,11647,0.9998,FALSE,NA,"BSS"
"f_lower[6]",0.26218422819331,0.26218422819331,0.118184864481258,0.450362720994537,0.267734477394539,12867,0.9998,FALSE,NA,"BSS"
"f_lower[7]",0.213521489618089,0.213521489618089,0.0817024082200713,0.412022135773832,0.222519580359736,12191,0.9999,FALSE,NA,"BSS"
"f_lower[8]",0.142505450154347,0.142505450154347,0.0441301725083629,0.302582356168815,0.150865129037948,11281,1,FALSE,NA,"BSS"
"f_lower[9]",0.120547584873917,0.120547584873917,0.0486952178589778,0.240544466803659,0.126593118421707,12293,1.0002,FALSE,NA,"BSS"
"f_lower[10]",0.0311570754197566,0.0311570754197566,0.000351158513228396,0.131366914827408,0.0404166953819087,7735,1.0002,FALSE,NA,"BSS"
"sigma_f_out",0.63757752109035,0.63757752109035,0.300350387560941,1.41491881794941,0.694020875291249,4089,1,FALSE,NA,"BSS"
"cfi_kappa_out",22.3211209000811,22.3211209000811,6.90324991367582,85.497444519928,28.3755596470701,9747,1.0001,FALSE,NA,"BSS"
"combo_c_out[1]",0.0214576630855706,0.0214576630855706,0.000851112696827592,0.0996855905656442,0.0290123591550594,12239,0.9999,FALSE,NA,"BSS"
"combo_c_out[2]",0.0201168121983862,0.0201168121983862,0.000620766007925439,0.104565296945594,0.028857391767135,10183,1.0001,FALSE,NA,"BSS"
"combo_c_out[3]",0.0526849676825329,0.0526849676825329,0.00123394300166317,0.306872214693386,0.0802926666822029,8452,1.0003,FALSE,NA,"BSS"
"combo_c_out[4]",0.385588180886212,0.385588180886212,0.132066269321058,0.695144685403743,0.39471704479893,10832,1,FALSE,NA,"BSS"
"combo_c_out[5]",0.387679023094722,0.387679023094722,0.191018792798752,0.611627508653607,0.391112151967335,12123,0.9997,FALSE,NA,"BSS"
"combo_c_out[6]",0.471779952195877,0.471779952195877,0.217417310555717,0.734555905555332,0.472873615752059,13781,0.9998,FALSE,NA,"BSS"
"combo_c_out[7]",0.532519234496939,0.532519234496939,0.23484197650455,0.804755424950061,0.529643068829942,12915,0.9998,FALSE,NA,"BSS"
"combo_c_out[8]",0.647515775596589,0.647515775596589,0.373042245102371,0.883317527928989,0.642078361695654,11561,1.0001,FALSE,NA,"BSS"
"combo_c_out[9]",0.590490234595133,0.590490234595133,0.323706027603399,0.816867063680887,0.586212253950054,11986,0.9998,FALSE,NA,"BSS"
"combo_c_out[10]",0.829612877611034,0.829612877611034,0.456580505556371,0.998152187425639,0.800724474679333,6126,1.0004,FALSE,NA,"BSS"
"sigma_c_out",1.03762907853205,1.03762907853205,0.399317018265691,2.45524078232877,1.13919873802165,4295,1.0013,FALSE,NA,"BSS"
"cfc_kappa_out",12.8811200145115,12.8811200145115,2.71886647988633,65.8088292866278,18.4075191288315,9806,1.0005,FALSE,NA,"BSS"
"tau_bar[1]",3.043335683634,3.043335683634,2.43262872251658,3.80721200909381,3.06018294829494,11825,1.0001,FALSE,NA,"BSS"
