"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sigma_f_out",0.694020875291249,0.00451469873198354,0.288703069532484,0.300350387560941,0.489954956781957,0.63757752109035,0.83440526675996,1.41491881794941,4089.26497637397,0.999969042960637
"cfi_kappa_out",28.3755596470701,0.220277872327965,21.7473338549461,6.90324991367582,14.4598845730228,22.3211209000811,35.1760944291526,85.497444519928,9746.98499057535,1.00011689652986
"combo_c_out[1]",0.0290123591550594,0.000239698962576201,0.0265173638301278,0.000851112696827592,0.00974397571117999,0.0214576630855706,0.0403556536258599,0.0996855905656442,12238.5054603675,0.999898606502111
"combo_c_out[2]",0.028857391767135,0.000283656908307932,0.0286234896832413,0.000620766007925439,0.00822586021118682,0.0201168121983862,0.0402883009692082,0.104565296945594,10182.5940669159,1.00008747662341
"combo_c_out[3]",0.0802926666822029,0.000908012914633674,0.0834781186982637,0.00123394300166317,0.0197332217018746,0.0526849676825329,0.113580211014845,0.306872214693386,8452.03438190477,1.00030183148311
"combo_c_out[4]",0.39471704479893,0.00141004820782284,0.146756007977305,0.132066269321058,0.289541448253732,0.385588180886212,0.494550773748349,0.695144685403743,10832.379273162,1.00001721756618
"combo_c_out[5]",0.391112151967335,0.000980583211962813,0.107967926483201,0.191018792798752,0.315020702442469,0.387679023094722,0.463074793735614,0.611627508653607,12123.2933611682,0.999735122686846
"combo_c_out[6]",0.472873615752059,0.00113263468774753,0.132962027415278,0.217417310555717,0.381145020546816,0.471779952195877,0.563837785104317,0.734555905555332,13780.8352623948,0.999805474107778
"combo_c_out[7]",0.529643068829942,0.00128830985485719,0.146407745154529,0.23484197650455,0.427734955715047,0.532519234496939,0.632613908617834,0.804755424950061,12914.792900152,0.999844402774158
"combo_c_out[8]",0.642078361695654,0.00123528046853599,0.132817656901596,0.373042245102371,0.552091830856898,0.647515775596589,0.737367302774888,0.883317527928989,11560.6027855938,1.00009557007901
"combo_c_out[9]",0.586212253950054,0.00115061162236712,0.125969694067311,0.323706027603399,0.502299655365938,0.590490234595133,0.676446951255538,0.816867063680887,11986.0100132204,0.999843400764609
"combo_c_out[10]",0.800724474679333,0.00194751125382053,0.152427271675694,0.456580505556371,0.701449442993194,0.829612877611034,0.927826897176731,0.998152187425639,6125.83648950915,1.00036290804088
"sigma_c_out",1.13919873802165,0.00805027525613545,0.527566726207165,0.399317018265691,0.760760936857972,1.03762907853205,1.40577589715676,2.45524078232877,4294.7049536507,1.00130312870916
"cfc_kappa_out",18.4075191288315,0.18108371641701,17.9318968752487,2.71886647988633,7.29884149105407,12.8811200145115,23.188204879716,65.8088292866278,9806.04015169472,1.00046843314133
