"obs","k_baseline","k_covariates"
544,0.0542484635271432,0.179603591452861
545,0.060036183036492,0.180410237492821
546,-0.0307546589934109,0.0238285960391807
547,0.0510787488355486,0.17815637502477
548,0.0760731962497438,0.134581784523824
549,0.0623199971624167,0.188555740985972
550,0.137906062554967,0.144080217086366
551,0.110816985956493,0.120215546269617
552,-0.0307546589934109,0.0238285960391807
553,0.031028095327268,0.0701867876643171
554,0.114413582250929,0.131582858670186
555,0.0267443020174502,0.0797034893154523
556,0.0514829619427866,0.133835008769452
557,0.0627637164182898,0.102122063959424
558,0.137644106843318,0.250780346100228
559,0.0483574579272772,-0.00830289364631437
560,0.203015346268317,0.306722922468268
561,0.0980428614214054,-0.0534536752875635
562,0.0423880595118303,0.123959301500324
563,0.0811738811358164,0.173920080373542
564,0.0179075601262515,0.0829432326042265
565,0.0145686391043612,-0.0383758275684735
566,0.11555701308058,-0.0285572379693467
567,0.0988641286116285,-0.0292287591700823
568,0.0988641286116285,-0.0292287591700823
569,0.0980428614214054,-0.0534536752875635
570,0.127727600550459,-0.0132651510369139
571,0.107018531670821,-0.0681331680793881
572,0.0984736808308236,0.187093410893059
573,0.174077017874393,0.0339414668322802
574,0.122102459355308,-0.00850841316373408
575,0.135432017580276,0.168724431345177
576,0.0988641286116285,-0.0292287591700823
577,0.0981143421790212,0.164013816405163
578,0.090262062781846,-0.0707821012700878
579,0.0795495762969035,-0.0930193070801837
580,0.0833922863552894,-0.0699941894417894
581,0.0861711342343736,-0.0368436205112512
582,0.0423880595118303,0.123959301500324
583,0.0864437567191836,0.221561305462193
584,0.044714695464048,0.189273323224842
585,0.116196065928878,0.259123474842927
586,0.0811738811358164,0.173920080373542
587,0.177303125374706,0.129116710329677
588,0.0397987513026626,-0.0202288286850375
589,0.0833922863552894,-0.0699941894417894
590,0.0988641286116285,-0.0292287591700823
591,0.119020134940711,0.198895324784079
592,0.0179075601262515,0.0829432326042265
593,0.0569853979302844,0.16629898019929
594,0.044714695464048,0.189273323224842
595,0.0988641286116285,-0.0292287591700823
596,0.0608887834318239,0.115713836371407
597,0.0530603403747719,0.0377582804495163
598,0.0724394064367307,-0.0542393154951439
599,0.188479014043331,0.243991584026769
600,0.0716822441825046,-0.0404571187890345
601,0.178221138935102,0.234824729832153
602,0.0530603403747719,0.0377582804495163
603,0.118249530056341,0.188755967438879
604,0.0476548358444973,0.0319543945008434
605,0.0474813761593799,0.023932633062562
606,0.0927547035779918,0.0302629170893307
607,0.0506221119445112,0.0259678058158623
608,0.0810357038346571,-0.00915941860178291
609,0.343262618772166,0.268596201513448
610,0.279533301128822,0.178460419333105
611,0.0510985920218887,0.0883606777253874
612,0.320278225165144,0.216242687125526
613,0.0485623365045445,0.0923306267418271
614,0.162805228354809,0.286241653903009
615,0.291346538480139,0.321483819112755
616,-0.00383856225842133,0.0276074207574549
617,-0.0250643848281578,0.0840815336127615
618,0.159184753263428,0.299769087662656
619,0.301002675224076,0.340373288000162
620,0.0538848542671253,0.069502852102457
621,0.0141314171376455,0.0511256711755342
622,0.00372994080020845,0.027373401246701
623,-0.0398228757743253,0.0546943020799835
624,0.0135018312371513,0.0301108521434543
625,-0.0125888908873742,0.0547177206880245
626,0.0481184884220845,0.0538911460575715
627,0.0189710063226439,-0.000451438119799783
628,0.0297787406492695,0.0147150753668426
629,0.0446273893183952,0.0181852632375812
630,-0.0212240593130012,-0.0959975270182101
631,0.13029247489697,0.0996620126841284
632,0.0208140622917651,0.155611195429895
633,0.0455941218031846,0.00596243827996184
634,-0.0299317776432058,-0.107820082300784
635,-0.0175758766171237,-0.107524322888229
636,-0.0190008994592733,-0.0477208481659587
637,0.00158362066945889,0.0169579958222765
