"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
256,"2025-08-13","2025-08-13",1,1,1,1,1,3,14,0,TRUE,0.706989601873135,0.924553948168972
257,"2025-08-14","2025-08-14",1,1,1,1,1,3,10,0,TRUE,0.711007547784805,0.93963588585279
258,"2025-08-15","2025-08-15",1,1,1,1,1,3,15,0,TRUE,0.751015006094935,1.00048256915288
259,"2025-08-16","2025-08-16",1,1,1,1,1,3,18,0,TRUE,0.693543576851064,0.924651515672329
260,"2025-08-17","2025-08-17",1,0,0,0,0,0,0,0,FALSE,2.29512698124646,1.14617808308153
261,"2025-08-18","2025-08-18",1,0,0,0,0,0,0,0,FALSE,2.30714843698823,1.13377275321616
262,"2025-08-19","2025-08-19",1,1,1,1,1,3,13,0,TRUE,0.679226353154988,0.937179711797556
263,"2025-08-20","2025-08-20",1,1,1,1,1,3,18,0,TRUE,0.68355312824558,0.933034129732092
264,"2025-08-21","2025-08-21",1,0,0,0,0,0,0,0,FALSE,2.36348119430676,1.20858169286886
265,"2025-08-22","2025-08-22",1,0,0,0,0,0,0,0,FALSE,2.62453567840135,1.32705096762655
266,"2025-08-23","2025-08-23",1,0,0,0,0,0,0,0,FALSE,2.56519098612147,1.35881696356342
267,"2025-08-24","2025-08-24",1,0,0,0,0,0,0,0,FALSE,2.53567242029304,1.31771694585897
268,"2025-08-25","2025-08-25",1,0,0,0,0,0,0,0,FALSE,2.34775864136616,1.149620977435
269,"2025-08-26","2025-08-26",1,1,1,1,1,3,36,1,TRUE,0.761699579589349,0.840633106069785
270,"2025-08-27","2025-08-27",1,0,0,0,0,0,0,0,FALSE,2.11797502569698,1.07418841816683
271,"2025-08-28","2025-08-28",1,1,1,1,1,3,7,0,TRUE,0.70917060261843,0.998003709283604
272,"2025-08-29","2025-08-29",1,1,1,1,1,3,15,0,TRUE,0.715990619221718,0.975702847404264
273,"2025-08-30","2025-08-30",1,1,1,1,1,3,21,0,TRUE,0.684274149746384,0.970857861217338
274,"2025-08-31","2025-08-31",1,0,0,0,0,0,0,0,FALSE,2.13574442696552,1.10030871210933
275,"2025-09-01","2025-09-01",1,1,1,1,1,3,19,0,TRUE,1.26060800731112,0.951687576308143
276,"2025-09-02","2025-09-02",1,0,0,0,0,0,0,0,FALSE,2.14271557958828,1.10153562753735
277,"2025-09-03","2025-09-03",1,1,1,1,1,3,8,0,TRUE,0.750004632033526,0.985530943947938
278,"2025-09-04","2025-09-04",1,1,1,1,1,3,13,0,TRUE,0.710926503839084,0.943676175014923
279,"2025-09-05","2025-09-05",1,0,0,0,0,0,0,0,FALSE,2.06861497517789,1.07648231635525
280,"2025-09-06","2025-09-06",1,1,1,1,1,3,19,0,TRUE,0.676859747745226,0.910628231297816
281,"2025-09-07","2025-09-07",1,0,0,0,0,0,0,0,FALSE,2.30437857616597,1.12535084748592
282,"2025-09-08","2025-09-08",1,0,0,0,0,0,0,0,FALSE,2.28198120794208,1.16061943789585
283,"2025-09-09","2025-09-09",1,1,1,1,1,3,12,0,TRUE,0.714761169718231,0.926080428559034
284,"2025-09-10","2025-09-10",1,1,1,1,1,3,6,0,TRUE,0.723344999764642,0.990080219866232
285,"2025-09-11","2025-09-11",1,1,1,1,1,3,8,0,TRUE,0.781993916230012,0.943480388155554
286,"2025-09-12","2025-09-12",1,1,1,1,1,3,8,0,TRUE,0.732713000127473,0.928133223986904
287,"2025-09-13","2025-09-13",1,1,1,1,1,3,22,0,TRUE,0.692523138731644,0.869444829608427
288,"2025-09-14","2025-09-14",1,0,0,0,0,0,0,0,FALSE,2.37527814236682,1.23072293584406
289,"2025-09-15","2025-09-15",1,0,0,0,0,0,0,0,FALSE,2.66595777579765,1.4221601688741
